t_sec,ABack_x,ABack_y,ABack_z
664.55,-0.090332,0.535645,-0.178711
664.56,-0.105469,0.682129,0.052246
664.57,-0.074707,0.87207,0.356934
664.58,0.013672,1.07959,0.902832
664.59,0.160156,1.172852,1.195313
664.6,0.398926,0.970215,1.052734
664.61,0.708496,0.68457,1.350586
664.62,0.913086,0.514648,1.993164
664.63,0.936035,0.336914,2.461914
664.64,0.933105,0.013672,2.388184
664.65,1.121582,-0.430176,2.31543
664.66,1.371582,-0.728516,2.149902
664.67,1.451172,-0.766602,1.489258
664.68,1.381836,-0.933594,1.229004
664.69,1.14209,-1.01709,1.09375
664.7,0.765625,-0.763184,0.655273
664.71,0.478027,-0.469727,0.101074
664.72,0.243652,-0.125,-0.081543
664.73,-0.001465,0.168945,-0.422852
664.74,-0.282227,0.355469,-0.49707
664.75,-0.510742,0.449219,-0.351074
664.76,-0.628418,0.463867,-0.146973
664.77,-0.813965,0.521973,0.103516
664.78,-0.945801,0.541992,0.321777
664.79,-1.100586,0.50293,0.783691
664.8,-1.133789,0.164063,1.013184
664.81,-1.105469,-0.115723,1.410645
664.82,-0.967285,-0.266113,1.672852
664.83,-0.837402,-0.511719,1.711426
664.84,-0.603027,-0.648438,1.98584
664.85,-0.253906,-0.634277,1.975098
664.86,0.114258,-0.581055,2.350098
664.87,0.36377,-0.708496,1.90625
664.88,0.350098,-0.628906,1.188477
664.89,0.575684,-0.598633,0.875488
664.9,0.818359,-0.738281,0.769043
664.91,0.916016,-0.681152,0.570313
664.92,0.878418,-0.467285,0.281738
664.93,0.7982126370134898,-0.25352233522524037,-0.03252211498129842
664.94,0.571029654345341,-0.05192097136669249,-0.30164934823279776
664.95,0.37259812326499137,0.21676427045113988,-0.03872770118405028
664.96,0.2546411143757329,0.4516395672313378,0.07521504262415746
664.97,0.17492091431105572,0.6898144120345054,0.10366091585537673
664.98,0.1235794300809735,0.8101599715492206,0.13769258004800358
664.99,0.20879921554223269,0.7615445634267419,0.19154787488499792
665.0,0.3339250306212179,0.6845319830574916,0.4367048290487593
665.01,0.32263163749999996,0.645935125,0.7170896999999999
665.02,0.5006945966181555,0.5793131071986468,0.8271982344072202
665.03,0.8053293581982062,0.40133884306029066,0.8958990415546637
665.04,1.0154863494460336,0.2208171220972644,1.1162371251907148
665.05,0.9801418756817774,0.009923821773279617,1.3883966170290245
665.06,0.7938304584440963,-0.08312454389870191,1.4381984080296442
665.07,0.7261733703404082,-0.19833692329785324,1.3685701345705428
665.08,0.9228314073954813,-0.4600688648973868,1.389167774544247
665.09,0.9859622270662979,-0.6798070620560659,1.198308939687354
665.1,1.2272282624999997,-0.7779239375,1.0099122999999999
665.11,1.1731197467573273,-0.971847861143631,1.0109050438188203
665.12,0.928582103049281,-1.0110050071209162,0.8163282146909713
665.13,0.6629135933939403,-0.8031058670507958,0.4771930664216982
665.14,0.38581952268135367,-0.5215243175408568,0.21479306599107162
665.15,0.0962698812089301,-0.255700988665903,-0.087576602650805
665.16,-0.05293404358589737,-0.042536263796042084,-0.44910799156435954
665.17,-0.22591181014139342,0.18052931841256054,-0.35880106910582044
665.18,-0.40678178145348876,0.3589936271204208,-0.13660999035018917
665.19,-0.554688,0.57373,0.055176
665.2,-0.73877,0.725098,0.258301
665.21,-0.925293,0.775391,0.62793
665.22,-1.079102,0.682617,1.060547
665.23,-0.887207,0.330078,1.126465
665.24,-0.568359,0.013184,1.410645
665.25,-0.470703,-0.354492,1.668457
665.26,-0.367676,-0.681152,2.026855
665.27,0.04834,-0.658203,2.037109
665.28,0.371094,-0.547363,2.030273
665.29,0.581055,-0.437988,2.102051
665.3,0.719238,-0.396484,1.706055
665.31,0.601074,-0.382324,1.047852
665.32,0.693359,-0.384766,0.828613
665.33,0.828613,-0.557617,0.63916
665.34,0.819336,-0.57666,0.477051
665.35,0.73877,-0.427246,0.219727
665.36,0.606445,-0.251953,0.03418
665.37,0.413574,-0.008789,-0.147461
665.38,0.297852,0.223145,-0.053711
665.39,0.155762,0.409668,0.084473
665.4,0.061523,0.715332,0.064453
665.41,0.006836,1.01123,0.096191
665.42,0.015137,1.146973,0.191895
665.43,0.100098,1.057617,0.384277
665.44,0.186035,0.910645,0.84668
665.45,0.367676,0.776855,1.152344
665.46,0.673828,0.577148,1.405762
665.47,0.858398,0.406738,1.624512
665.48,0.894043,0.203125,1.964844
665.49,0.759766,-0.026855,2.248047
665.5,0.721191,-0.22998,2.119141
665.51,0.862793,-0.407227,2.004395
665.52,1.003418,-0.632324,1.861328
665.53,1.025391,-0.884766,1.445313
665.54,1.032715,-1.179688,1.416992
665.55,0.829102,-1.399414,1.14209
665.56,0.595703,-1.191895,0.666504
665.57,0.359863,-0.898438,0.343262
665.58,0.016113,-0.605469,-0.032227
665.59,-0.210449,-0.208984,-0.430664
665.6,-0.287109,0.081055,-0.448242
665.61,-0.486816,0.344727,-0.039551
665.62,-0.76709,0.726074,0.381348
665.63,-1.075684,0.953125,0.526855
665.64,-1.324707,1.075195,0.797852
665.65,-1.227539,0.925293,0.759766
665.66,-0.892578,0.63623,0.899902
665.67,-0.595703,0.277832,1.094238
665.68,-0.562988,-0.055664,1.371582
665.69,-0.44873,-0.337891,1.561035
665.7,-0.078125,-0.418457,1.787109
665.71,0.249023,-0.425293,1.944336
665.72,0.345703,-0.608398,1.880859
665.73,0.534668,-0.647949,1.854004
665.74,0.556152,-0.89502,1.297852
665.75,0.533203,-0.833496,0.833008
665.76,0.730957,-0.976074,0.852051
665.77,0.89209,-0.858398,0.718262
665.78,0.797363,-0.622559,0.373535
665.79,0.7240094190171391,-0.3167997731653409,0.1320725085454417
665.8,0.6077218154496452,-0.12222983776966634,-0.10080593839243124
665.81,0.4461388196171071,0.13931278171026207,-0.15952669382789947
665.82,0.27609755260591473,0.37508829504692076,0.1393590850540657
665.83,0.15626850984823876,0.6710224338083439,0.19549012905582075
665.84,-0.049926804216063714,0.9648962879915977,0.23994317893936618
665.85,-0.11057366465650142,1.0740115672920467,0.17388361037577368
665.86,0.015065199456463008,0.954180168043932,0.2401626445214961
665.87,0.11682091250000001,0.7850954999999998,0.6422361000000001
665.88,0.19560045137356524,0.6995412302637654,0.784780954366138
665.89,0.4932459260198795,0.4548181576305774,0.8677775822223417
665.9,0.837153585599637,0.15291758465205604,1.0615631633312979
665.91,1.0018083995793599,-0.06381304524303082,1.3036796311336984
665.92,0.9446830955170863,-0.2388609386310189,1.4123621230735415
665.93,0.8346741849373595,-0.305240793191546,1.3698492111140121
665.94,0.9077047778462821,-0.3770669449570119,1.2622894137220895
665.95,1.1036690757317995,-0.5671161990899903,1.2134880516385151
665.96,1.1826963375,-0.80215425,1.0333006999999998
665.97,1.178233659620804,-1.00763468128692,1.0334838866458456
665.98,0.9185122290673849,-1.0239763811085083,0.8380599592682105
665.99,0.557287870417575,-0.7431230449229593,0.5244699054104125
666.0,0.27775410467309436,-0.49555841014281543,0.32424947856792863
666.01,0.05450784713035056,-0.22969574390207448,0.010092064780869506
666.02,-0.012383834741910349,0.014757626880247177,-0.31782643535023924
666.03,-0.09074307996392983,0.20997576834216175,-0.3473977872909083
666.04,-0.34403268618237787,0.37946860084726786,-0.18451147063913687
666.05,-0.541504,0.59082,-0.101074
666.06,-0.707031,0.84375,0.117676
666.07,-0.893066,0.974609,0.460449
666.08,-1.139648,0.918945,0.958984
666.09,-1.105957,0.680664,1.085449
666.1,-0.912109,0.354492,1.145996
666.11,-0.77002,-0.060547,1.420898
666.12,-0.691406,-0.482422,1.809082
666.13,-0.342285,-0.769043,2.118164
666.14,0.141113,-0.792969,2.062988
666.15,0.351074,-0.662598,1.901367
666.16,0.562988,-0.727051,2.053223
666.17,0.662598,-0.77002,1.520508
666.18,0.672852,-0.791992,0.794434
666.19,0.834961,-0.752441,0.734375
666.2,1.009766,-0.827148,0.782715
666.21,0.925781,-0.504883,0.484863
666.22,0.723145,-0.193848,0.213379
666.23,0.539063,0.012207,0.088867
666.24,0.331543,0.171387,-0.044922
666.25,0.09082,0.332031,-0.050781
666.26,0.004395,0.573242,-0.095215
666.27,-0.074219,0.834473,0.073242
666.28,-0.089844,0.975586,0.158691
666.29,-0.043945,0.983887,0.375488
666.3,0.049316,0.888184,0.93457
666.31,0.143555,0.797852,1.057617
666.32,0.40332,0.598145,1.141602
666.33,0.664063,0.47168,1.458008
666.34,0.783691,0.374023,1.8125
666.35,0.73877,0.257813,2.008301
666.36,0.720215,0.051758,2.009277
666.37,0.888672,-0.172363,2.009766
666.38,1.082031,-0.414551,1.89209
666.39,1.077637,-0.724121,1.655762
666.4,0.992676,-0.951172,1.321777
666.41,0.871094,-1.174805,1.032715
666.42,0.629883,-1.105957,0.595215
666.43,0.435059,-0.879883,0.302734
666.44,0.217285,-0.603516,0.035156
666.45,-0.022461,-0.318848,-0.158691
666.46,-0.123047,-0.123047,-0.275391
666.47,-0.294434,0.121582,-0.169922
666.48,-0.516113,0.455566,-0.084473
666.49,-0.753906,0.87207,0.130371
666.5,-1.005371,1.060547,0.509277
666.51,-1.257324,1.073242,0.872559
666.52,-1.18457,0.900879,0.92627
666.53,-0.960449,0.51416,1.094727
666.54,-0.725098,0.052734,1.450195
666.55,-0.582031,-0.421387,1.783203
666.56,-0.250488,-0.800781,1.933594
666.57,0.140625,-0.837402,1.9375
666.58,0.395508,-0.777832,1.824707
666.59,0.529297,-0.697754,1.937012
666.6,0.702637,-0.756348,1.578125
666.61,0.716309,-0.715332,0.959961
666.62,0.730957,-0.549316,0.794922
666.63,0.871094,-0.679199,0.766113
666.64,0.856445,-0.472656,0.417969
666.65,0.743851385129425,-0.2603546176636412,0.1405819515629098
666.66,0.613137356824753,-0.12860674579699805,0.07802391332655645
666.67,0.5018250284982206,-0.001465936979382243,-0.086812086939825
666.68,0.38939033785913846,0.15128636892948005,0.038253880005053975
666.69,0.2554591892477973,0.3768888454228697,0.10192948442062527
666.7,0.03880490985382978,0.6640169151085179,0.23634740743996477
666.71,-0.09086811129697892,0.8643051917260336,0.3302382723233871
666.72,-0.055086942228215474,0.9331450471426168,0.3394874774130282
666.73,0.092718525,0.8184811875,0.5109866
666.74,0.09542626573838686,0.6437013094840188,0.7274026530207045
666.75,0.21507771433775624,0.5726461902163407,0.9885678443552358
666.76,0.6537364410801286,0.4381782642121924,1.0771382589373864
666.77,0.9628169056020581,0.17642792259631157,1.1633283041849456
666.78,0.9417176903549376,0.008131342581897086,1.3710922440433657
666.79,0.8501174756409366,-0.12512721502245472,1.3707386052321162
666.8,0.812291352685445,-0.2474126149517209,1.3364275169015842
666.81,0.8923961877750358,-0.46412080233606895,1.276643991807791
666.82,0.8454716999999999,-0.7008053125,1.207617
666.83,0.8415463114966552,-0.8271303930604437,1.0039944825574618
666.84,0.7417446648794633,-0.9359828811175175,0.8932100662844316
666.85,0.5153070448192975,-0.882819076519898,0.5760607915335505
666.86,0.26540112926341886,-0.601077715112599,0.2848281590161428
666.87,0.1638192610505907,-0.3941068601820025,0.009834099046599487
666.88,0.007842055148837013,-0.16903182128796185,-0.19096011169009264
666.89,-0.10714435712937814,0.03772737465375359,-0.29444908191415303
666.9,-0.2906754132733991,0.2995745612444787,-0.11932515373876013
666.91,-0.518066,0.558594,0.011719
666.92,-0.724609,0.811523,0.264648
666.93,-0.831055,0.830566,0.547363
666.94,-1.007324,0.885254,0.987305
666.95,-1.04834,0.666016,0.932617
666.96,-0.90918,0.22998,1.004395
666.97,-0.811035,-0.09668,1.395996
666.98,-0.73291,-0.416016,1.677246
666.99,-0.476074,-0.603516,1.99707
667.0,-0.078613,-0.742676,2.10791
667.01,0.465332,-0.757813,2.273926
667.02,0.657715,-0.916992,1.799805
667.03,0.543457,-1.023926,1.237305
667.04,0.54541,-1.162109,0.986328
667.05,0.61084,-1.289063,0.844238
667.06,0.648926,-1.046875,0.576172
667.07,0.559082,-0.783203,0.34082
667.08,0.338867,-0.586426,0.200684
667.09,0.189453,-0.39209,0.157715
667.1,0.005371,-0.01709,0.146973
667.11,-0.183594,0.371094,-0.055176
667.12,-0.278809,0.575684,-0.163574
667.13,-0.268066,0.723145,-0.052246
667.14,-0.290527,0.763184,0.416504
667.15,-0.179199,0.813965,0.829102
667.16,-0.06543,0.893066,1.010254
667.17,0.130371,1.103027,1.306152
667.18,0.623535,1.016113,1.611816
667.19,1.078125,0.61377,2.009277
667.2,1.354004,0.16748,2.435547
667.21,1.214355,-0.098145,2.303223
667.22,1.066895,-0.260742,2.001465
667.23,1.084473,-0.507813,1.789551
667.24,1.105469,-0.708496,1.303711
667.25,1.040039,-0.852051,1.046387
667.26,0.962891,-0.905273,0.902344
667.27,0.779785,-0.856934,0.542969
667.28,0.559082,-0.695801,0.224609
667.29,0.446777,-0.494629,-0.086426
667.3,0.169922,-0.285645,-0.178223
667.31,-0.23584,-0.142578,-0.168457
667.32,-0.437988,0.043457,-0.213867
667.33,-0.568848,0.26709,-0.195801
667.34,-0.611328,0.45459,-0.145996
667.35,-0.5625,0.506348,-0.081055
667.36,-0.549316,0.428223,0.087402
667.37,-0.568848,0.384277,0.314941
667.38,-0.715332,0.34082,1.007324
667.39,-0.998047,0.024902,1.84082
667.4,-0.799805,-0.229492,2.15332
667.41,-0.591797,-0.404785,2.219727
667.42,-0.387207,-0.561035,2.412598
667.43,0.004883,-0.371582,2.510742
667.44,0.338379,-0.522461,2.139648
667.45,0.151855,-0.562012,1.629395
667.46,0.415039,-0.445801,1.310059
667.47,0.769043,-0.595703,1.187012
667.48,0.887695,-0.745605,0.987793
667.49,0.882813,-0.742676,0.650391
667.5,0.802734,-0.632324,0.300293
667.51,0.6401309876276307,-0.5090359638940858,-0.029508172714931447
667.52,0.42090054121607945,-0.3004806750789443,-0.20806748115701734
667.53,0.24966561221338945,-0.052004979490606285,-0.16213790468436728
667.54,0.1111751273303987,0.18044916496127206,0.012942783166357053
667.55,-0.025901308186912275,0.4235523480783601,0.01228115343985145
667.56,-0.03108541151888783,0.7456224334418273,0.027396662059152393
667.57,-0.04996075189617377,0.89543609328835,0.16652333488454285
667.58,0.008753914446999411,0.9930266112331722,0.5109908816476663
667.59,0.009302412499999968,0.9425658125,0.7631839
667.6,0.22586945662101884,0.7414074365289145,0.8044716892523176
667.61,0.7642074142064333,0.4076312870731604,0.8811683179338212
667.62,1.1698937667008158,0.1293474324793168,1.23824355820516
667.63,1.2163946211256098,-0.0036219305694413437,1.56288071037353
667.64,1.148816941433305,0.0019296923693369467,1.5815360772307874
667.65,1.248602006979361,-0.14666853945733377,1.4119130971478524
667.66,1.6614785669573786,-0.436235686320525,1.3879347346862985
667.67,1.8039086464616485,-0.6376648057077621,1.1828970039027142
667.68,1.8018988124999997,-0.7246095,0.9208496000000002
667.69,1.5226524961229315,-0.8602556147640245,0.774637262313849
667.7,1.148928390033015,-0.7468633953078013,0.5047533918357924
667.71,0.6886060283191818,-0.47299569700328825,0.22574007317399267
667.72,0.37359175797447386,-0.15886088942754573,0.04688571611898308
667.73,0.1195610571017206,0.03700863672478788,-0.28910354294903057
667.74,-0.211811294599689,0.3144423617725934,-0.4953091644691817
667.75,-0.5010279281857394,0.4823726379233556,-0.3713387274507925
667.76,-0.6202814276064673,0.5623889347893675,-0.15254469421366454
667.77,-0.746582,0.724121,0.072266
667.78,-0.855957,0.779297,0.293457
667.79,-0.952148,0.707031,0.867188
667.8,-0.963379,0.40918,1.227539
667.81,-0.916504,0.051758,1.352051
667.82,-0.754395,-0.156738,1.570801
667.83,-0.626953,-0.494629,1.848145
667.84,-0.299805,-0.555176,2.064453
667.85,0.04834,-0.428711,2.062988
667.86,0.308105,-0.271484,2.254883
667.87,0.587402,-0.550293,1.949219
667.88,0.517578,-0.450195,1.110352
667.89,0.604492,-0.448242,0.820801
667.9,0.812012,-0.691895,0.833496
667.91,0.969238,-0.700684,0.651855
667.92,0.896973,-0.590332,0.362305
667.93,0.768066,-0.479492,0.026855
667.94,0.715332,-0.231934,-0.047852
667.95,0.60791,0.035156,0.055176
667.96,0.36377,0.349121,0.123535
667.97,0.208984,0.77832,-0.037109
667.98,0.035645,0.899902,-0.053711
667.99,-0.029297,0.799316,-0.055664
668.0,-0.115234,0.72168,0.105469
668.01,-0.116699,0.68457,0.413574
668.02,0.040527,0.59375,0.847168
668.03,0.183594,0.522461,1.380371
668.04,0.586914,0.195313,1.635254
668.05,0.95752,-0.071777,2.502441
668.06,1.048828,-0.319824,2.734375
668.07,0.920898,-0.426758,2.455566
668.08,0.887207,-0.645508,2.354492
668.09,0.830078,-0.708008,1.940918
668.1,1.074219,-0.981934,1.581543
668.11,1.094238,-1.286133,1.600586
668.12,0.848633,-1.405273,1.294434
668.13,0.589844,-1.110352,0.753906
668.14,0.345703,-0.715332,0.39209
668.15,0.110352,-0.365234,-0.043457
668.16,-0.070801,0.061523,-0.408691
668.17,-0.176758,0.314941,-0.547852
668.18,-0.412109,0.481445,-0.35498
668.19,-0.628906,0.653809,-0.054688
668.2,-0.785645,0.862305,0.182617
668.21,-0.987793,0.91748,0.348633
668.22,-1.185547,0.805664,0.734863
668.23,-1.209961,0.564453,0.998047
668.24,-1.122559,0.17041,1.155273
668.25,-0.883789,-0.207031,1.326172
668.26,-0.766113,-0.553223,1.694336
668.27,-0.410156,-0.833008,1.911133
668.28,0.077148,-0.786133,2.148438
668.29,0.376953,-0.669434,1.960938
668.3,0.638672,-0.609863,2.009277
668.31,0.716797,-0.679199,1.572266
668.32,0.763184,-0.755371,1.120117
668.33,0.808105,-0.724121,0.788574
668.34,0.924805,-0.839844,0.804688
668.35,0.898926,-0.625,0.49707
668.36,0.754883,-0.323242,0.246582
668.37,0.5991034667806904,-0.09584822216321828,0.07653677723312224
668.38,0.39409098489771194,0.12010636476242292,-0.11381317156407761
668.39,0.18085244553584978,0.3372421067028626,-0.06285460502479773
668.4,0.015232227986200941,0.49768875455640643,-0.029124513470388996
668.41,-0.07541617692553926,0.6714742502624641,-0.04057313823804759
668.42,-0.13952259629192026,0.7217843342796854,0.0998807955743661
668.43,-0.2249995888088573,0.7392261679269421,0.20927127124266257
668.44,-0.23887227746469836,0.7379520408646765,0.31106053987559146
668.45,-0.05245319999999998,0.6001583124999998,0.5875488999999999
668.46,0.09056502055761939,0.4610829196566132,0.7713166022319841
668.47,0.481653459305192,0.42585093272389835,0.903860253895898
668.48,1.000536171699562,0.2424593297157227,1.1243182028044407
668.49,1.217360432958405,0.0236614978366973,1.3925031137136779
668.5,1.1228371641768595,-0.13132927873089068,1.467595810188197
668.51,1.0704519342953311,-0.19407113368872964,1.4104721568949627
668.52,1.0627517762667056,-0.3491368719923789,1.401556818189433
668.53,1.086000263812926,-0.46513029423368196,1.1238100395197406
668.54,1.266980225,-0.712005875,1.0563477
668.55,1.149149052380209,-1.0218318706927798,1.02459886300338
668.56,0.8838497217917859,-1.078133889436868,0.7166842539366217
668.57,0.6433197677012256,-0.9096782812382889,0.3923914075471009
668.58,0.35168031959654233,-0.6403635233334588,0.18746997810998317
668.59,0.12409485871239173,-0.27588033181488947,-0.0638505692464526
668.6,-0.004477891090218344,-0.013544881083689342,-0.48074003659567
668.61,-0.27466936698369904,0.29232075341852987,-0.3499003613856593
668.62,-0.49511358827928587,0.5659480563727706,-0.2058821874148946
668.63,-0.543945,0.759277,-0.09668
668.64,-0.556152,0.830078,0.073242
668.65,-0.601074,0.877441,0.275879
668.66,-0.778809,0.913574,0.87207
668.67,-0.841797,0.612793,1.356934
668.68,-0.712402,0.060059,1.39209
668.69,-0.621582,-0.312012,1.654297
668.7,-0.499512,-0.491211,2.120117
668.71,-0.19043,-0.573242,2.228516
668.72,0.079102,-0.577637,2.035645
668.73,0.244629,-0.52002,1.988281
668.74,0.406738,-0.731445,1.843262
668.75,0.465332,-0.786621,1.272461
668.76,0.540527,-0.825684,0.635742
668.77,0.722168,-0.966309,0.826172
668.78,0.974121,-0.956055,0.702637
668.79,0.950684,-0.60498,0.223633
668.8,0.785645,-0.370605,0.024414
668.81,0.669434,-0.223633,-0.183594
668.82,0.45166,0.119629,-0.099609
668.83,0.184082,0.453613,0.192871
668.84,0.025879,0.970215,0.324219
668.85,-0.058105,1.291504,0.434082
668.86,0.001953,1.189941,0.549805
668.87,-0.038086,0.996094,1.022461
668.88,0.040527,0.852539,1.236328
668.89,0.32666,0.390625,1.193359
668.9,0.657227,0.032715,1.646973
668.91,0.758789,-0.20459,2.226074
668.92,0.728027,-0.27832,2.331055
668.93,0.786133,-0.270508,2.098145
668.94,1.008301,-0.463867,1.782227
668.95,1.17334,-0.843262,1.54248
668.96,1.100586,-1.112305,1.256836
668.97,0.981445,-1.164063,0.82666
668.98,0.730469,-1.013184,0.477051
668.99,0.254395,-0.546875,0.182617
669.0,-0.099609,-0.15918,0.0
669.01,-0.19043,0.027832,-0.397461
669.02,-0.390625,0.229004,-0.259766
669.03,-0.686523,0.553223,-0.142578
669.04,-0.972168,0.931152,0.121582
669.05,-1.266602,1.123047,0.631836
669.06,-1.418945,1.022949,1.125488
669.07,-1.214844,0.692383,1.290039
669.08,-0.927246,0.450195,1.339355
669.09,-0.827148,0.096191,1.35498
669.1,-0.584961,-0.405762,1.564453
669.11,-0.136719,-0.712891,1.826172
669.12,0.267578,-0.658691,1.791016
669.13,0.447266,-0.413574,1.639648
669.14,0.615723,-0.444336,1.553223
669.15,0.815918,-0.550781,1.022461
669.16,0.923828,-0.639648,0.579102
669.17,1.047363,-0.769043,0.453613
669.18,1.105957,-0.821777,0.377441
669.19,1.021419079644005,-0.6692812931929842,0.2953035885924619
669.2,0.9180963511724458,-0.45517104816686826,0.08255929056103078
669.21,0.8660973856274014,-0.21893480215969108,-0.17714204152271973
669.22,0.738573513904571,0.09310549158314518,-0.031285852284152094
669.23,0.5202938421978185,0.39946740187774854,0.09431074251813837
669.24,0.20936877900276163,0.7492337101235246,0.1970635876634675
669.25,-0.20283805928300946,1.019555036169319,0.3773769268690234
669.26,-0.35916535683114936,1.2922907183723853,0.5668578387830551
669.27,-0.2897034125000001,1.4616089374999999,0.814697
669.28,-0.13097840753987522,1.088081715175363,0.6611444148744285
669.29,0.3410221824508498,0.6007067597184171,0.7787652176227923
669.3,0.7491157256854388,0.19434520567559066,1.0155562611612472
669.31,0.8536173826175235,-0.004408559101263171,1.3337474371441873
669.32,0.7096802524815817,-0.004029393648066232,1.437417239025636
669.33,0.8708283364425033,0.03021322223647694,1.2586161663672075
669.34,1.4054961551342182,-0.1556848776251889,1.1719463161557913
669.35,1.7774975739595065,-0.4059580604600326,1.1486229027535686
669.36,1.506024075,-0.6126709375,0.9145999
669.37,1.2068935250389579,-0.7191408313665304,0.7156648324446089
669.38,0.9320728144820962,-0.6442254011666897,0.5514185558226412
669.39,0.5980450647371426,-0.5211134407873684,0.23725661031799883
669.4,0.22838545183537173,-0.400117005910694,-0.010498184164802304
669.41,-0.1499193338524566,-0.24705791975257263,-0.17585460720668322
669.42,-0.3641197576541144,-0.07972106049217098,-0.3031713843907838
669.43,-0.5218566153821054,0.13678181088970587,-0.25723060769284845
669.44,-0.6858157581586832,0.34982088419495067,-0.16521668870954112
669.45,-0.803223,0.609863,0.060547
669.46,-0.945801,0.89502,0.415527
669.47,-1.335449,1.208008,1.230957
669.48,-1.348633,1.095215,1.228516
669.49,-1.01416,0.671875,1.055176
669.5,-0.73291,0.15625,1.203125
669.51,-0.745605,-0.280762,1.98584
669.52,-0.184082,-0.505371,2.203613
669.53,0.346191,-0.565918,2.043945
669.54,0.687988,-0.581543,1.960449
669.55,0.73291,-0.661133,1.834961
669.56,0.760742,-0.812988,1.26416
669.57,0.865234,-0.87793,0.859863
669.58,0.911133,-0.816895,0.351074
669.59,0.866699,-0.721191,0.188965
669.6,0.776855,-0.552734,0.142578
669.61,0.649414,-0.196777,-0.102539
669.62,0.644043,0.070801,-0.055664
669.63,0.59668,0.365234,-0.078613
669.64,0.450195,0.740723,0.113281
669.65,0.240234,0.998535,0.09375
669.66,-0.000977,1.215332,0.045898
669.67,-0.024414,1.315918,0.258789
669.68,0.274414,1.109863,0.680176
669.69,0.536621,1.01123,1.079102
669.7,0.693359,0.95459,0.988281
669.71,0.797363,0.825195,1.248047
669.72,0.835449,0.495605,1.751953
669.73,0.73291,0.196289,2.192383
669.74,0.585938,0.007324,2.141113
669.75,0.648438,-0.25,2.041992
669.76,0.779297,-0.580566,1.924805
669.77,0.705566,-0.90625,1.724609
669.78,0.642578,-1.233887,1.29248
669.79,0.473145,-1.465332,1.121582
669.8,0.281738,-1.42627,0.59082
669.81,0.059082,-1.080078,0.059082
669.82,-0.233398,-0.824219,-0.123047
669.83,-0.479004,-0.644043,-0.373047
669.84,-0.663086,-0.220215,-0.348633
669.85,-0.79541,0.193848,-0.053223
669.86,-0.836426,0.64502,0.084473
669.87,-0.918945,1.114258,0.133789
669.88,-1.053711,1.333008,0.48584
669.89,-1.213379,1.34082,0.888672
669.9,-1.263184,0.810059,1.018066
669.91,-0.964844,0.291504,0.991211
669.92,-0.895508,-0.135254,1.420898
669.93,-0.678223,-0.526855,1.782227
669.94,-0.19873,-0.536133,2.072754
669.95,0.109375,-0.758301,2.108887
669.96,0.407227,-0.857422,2.443359
669.97,0.427734,-0.944336,1.720703
669.98,0.32373,-1.111328,0.963379
669.99,0.566406,-1.187988,0.770996
670.0,0.813965,-1.161621,0.682129
670.01,0.858398,-0.915527,0.672852
670.02,0.7738058051561145,-0.4973387521860357,0.25020317794049823
670.03,0.5661514896800209,-0.1683881532351188,-0.028319615962301148
670.04,0.350255550365711,0.1733754685409895,-0.1805189637182183
670.05,0.33560299389573905,0.5143748790988218,-0.01260879887135491
670.06,0.22659163802633137,0.6332120952915139,0.06025319012036828
670.07,0.10813190305154169,0.7508130937786307,0.028685742984905838
670.08,-0.05760368470584509,0.7721726854987127,0.1105894918170483
670.09,-0.13070024808068292,0.7443491343240433,0.29388638338099343
670.1,-0.029863912500000034,0.677215625,0.5261231
670.11,0.20280914337874212,0.5594440357761746,0.8039281825748064
670.12,0.4210671523037315,0.5313161053941658,0.9105967000990763
670.13,0.8292339361267258,0.4176829232164272,1.0036714755050717
670.14,1.2141553716988729,0.2194540528531082,1.3351149507841136
670.15,1.1925821028294439,-0.050020676740358955,1.5187112586917957
670.16,1.0482353250151233,-0.20102354756506757,1.454718612912403
670.17,1.134483316706703,-0.29626578525380187,1.4030173915166948
670.18,1.2643657229127283,-0.4434770112858126,1.4455588850698329
670.19,1.276452675,-0.6809085,1.2844724999999997
670.2,1.1748131835567264,-0.8991521825820786,1.127545943404857
670.21,0.9981710163146487,-1.163306418244296,1.0530977888090562
670.22,0.7435698896009195,-1.1507688453805047,0.6192184250507597
670.23,0.3595738508206351,-0.9286347363205387,0.2118638695828193
670.24,-0.12219775580598186,-0.7050596436270418,-0.01742439527195297
670.25,-0.4000615739777792,-0.4614142170183603,-0.35666684003360843
670.26,-0.48689149456369385,-0.22054685085215098,-0.49352124593515123
670.27,-0.6002331695855319,0.051905653606904134,-0.1946009462571591
670.28,-0.734375,0.43457,0.001953
670.29,-0.928711,0.858398,0.237793
670.3,-1.125,1.126953,0.598145
670.31,-1.272949,1.1875,1.120117
670.32,-1.103027,0.756836,1.005859
670.33,-0.747559,0.45459,1.189941
670.34,-0.700684,0.036621,1.451172
670.35,-0.530273,-0.349121,1.591309
670.36,-0.090332,-0.464844,1.882813
670.37,0.285645,-0.569824,2.018066
670.38,0.377441,-0.702637,1.979492
670.39,0.58252,-0.55127,1.748047
670.4,0.825684,-0.747559,1.234375
670.41,0.883789,-0.664063,0.566406
670.42,0.982422,-0.666016,0.573242
670.43,1.060059,-0.552246,0.493652
670.44,0.940918,-0.352051,0.134277
670.45,0.821777,-0.104492,-0.020996
670.46,0.717773,0.063477,-0.10791
670.47,0.470215,0.322754,0.040039
