t_sec,ABack_x,ABack_y,ABack_z
671.32,-0.030273,1.083008,0.117676
671.33,-0.270508,1.33252,0.188477
671.34,-0.220703,1.356934,0.365234
671.35,-0.053223,1.265137,1.162598
671.36,0.161621,0.970215,1.208496
671.37,0.374023,0.484863,1.182129
671.38,0.630371,0.162109,1.547852
671.39,0.670898,0.012207,2.195313
671.4,0.613281,-0.077637,2.147461
671.41,0.714355,-0.193848,1.98584
671.42,0.990234,-0.244629,1.818848
671.43,1.104004,-0.481934,1.666016
671.44,0.986816,-0.710938,1.394043
671.45,0.864746,-1.060547,1.223145
671.46,0.706543,-1.095215,0.784668
671.47,0.473633,-0.958008,0.291016
671.48,0.151367,-0.679199,-0.063965
671.49,-0.219727,-0.507324,-0.238281
671.5,-0.43457,-0.404785,-0.35498
671.51,-0.62793,-0.12207,-0.166504
671.52,-0.793457,0.265625,-0.003418
671.53,-1.021973,0.728027,0.199707
671.54,-1.294434,1.046875,0.561523
671.55,-1.486816,1.214355,1.065918
671.56,-1.208984,1.136719,1.079102
671.57,-0.88623,0.632324,1.120605
671.58,-0.784668,0.057617,1.423828
671.59,-0.678223,-0.314941,1.899414
671.6,-0.10791,-0.527344,2.000488
671.61,0.439941,-0.580566,1.966309
671.62,0.633789,-0.60791,1.99707
671.63,0.705078,-0.612793,1.543945
671.64,0.827148,-1.047852,1.325684
671.65,0.887207,-0.990723,0.268555
671.66,0.958496,-0.871582,0.544434
671.67,1.009766,-0.701172,0.504395
671.68,0.772949,-0.322266,0.138184
671.69,0.631348,-0.069336,-0.144531
671.7,0.553223,0.182129,-0.22168
671.71,0.437012,0.509766,0.040039
671.72,0.244141,0.757813,0.232422
671.73,0.010254,1.145996,0.330078
671.74,-0.057129,1.427734,0.32373
671.75,0.032227,1.562012,0.754883
671.76,0.043457,1.453613,1.092285
671.77,0.350098,1.029785,0.925781
671.78,0.715332,0.576172,1.146973
671.79,0.892578,0.290039,1.861816
671.8,0.771484,0.013184,2.196777
671.81,0.654785,-0.111328,2.151855
671.82,0.88623,-0.365234,1.952637
671.83,1.190918,-0.750977,1.758789
671.84,1.179688,-1.070313,1.429688
671.85,0.96582,-1.189453,1.083496
671.86,0.803223,-1.256836,0.731445
671.87,0.602539,-0.998535,0.385742
671.88,0.199707,-0.663086,0.05957
671.89,-0.13623,-0.405762,-0.142578
671.9,-0.27832,-0.15332,-0.305176
671.91,-0.478516,0.166992,-0.224121
671.92,-0.65625,0.483398,-0.251953
671.93,-0.841309,0.82959,-0.052734
671.94,-1.025879,1.134766,0.395508
671.95,-1.355469,1.328125,1.301758
671.96,-1.337402,1.096191,1.355469
671.97,-0.972656,0.511719,1.049316
671.98,-0.717773,0.090332,1.276855
671.99,-0.657227,-0.227539,1.869141
672.0,-0.170898,-0.368164,2.115723
672.01,0.284668,-0.40918,1.919434
672.02,0.48877,-0.404785,1.905762
672.03,0.619141,-0.578125,1.555176
672.04,0.749512,-0.79248,1.217285
672.05,0.941895,-1.005859,0.721191
672.06,1.043457,-0.920898,0.525391
672.07,0.990234,-0.901367,0.489258
672.08,0.880859,-0.580566,0.167969
672.09,0.741699,-0.311523,-0.070313
672.1,0.580078,-0.004883,-0.162598
672.11,0.467773,0.413086,0.03125
672.12,0.323242,0.831055,0.242188
672.13,0.057129,1.189453,0.267578
672.14,-0.126953,1.433105,0.152832
672.15,-0.049316,1.420898,0.744141
672.16,0.029785,1.254883,1.20752
672.17,0.253418,0.864258,1.049316
672.18,0.576172,0.491699,1.172852
672.19,0.805664,0.349609,1.702637
672.2,0.76416,0.261719,2.15332
672.21,0.664063,0.179688,2.003906
672.22,0.812012,0.009766,1.83252
672.23,1.098145,-0.308105,1.766602
672.24,1.098633,-0.617188,1.479004
672.25,0.930176,-0.904297,1.035156
672.26,0.79834,-1.110352,0.825684
672.27,0.571777,-1.045898,0.40918
672.28,0.272461,-0.894531,0.104004
672.29,-0.094727,-0.73291,-0.141113
672.3,-0.311523,-0.526367,-0.305664
672.31,-0.51709,-0.259277,-0.193359
672.32,-0.688965,0.105469,-0.110352
672.33,-0.820313,0.473145,-0.066895
672.34,-0.919434,0.814453,0.12207
672.35,-1.102051,1.160645,0.701172
672.36,-1.442383,1.37207,1.557617
672.37,-1.151367,0.955078,1.389648
672.38,-0.779785,0.452637,1.251953
672.39,-0.929199,-0.212891,1.669434
672.4,-0.545898,-0.325684,2.183105
672.41,0.029785,-0.367188,2.11084
672.42,0.388184,-0.444824,2.003906
672.43,0.443848,-0.589844,1.726563
672.44,0.617188,-0.674316,1.474609
672.45,0.783691,-1.004883,0.99707
672.46,0.856445,-0.69043,0.350586
672.47,0.946289,-0.794922,0.72998
672.48,0.944824,-0.564941,0.242188
672.49,0.70752,-0.344238,-0.004883
672.5,0.572754,-0.191406,-0.100586
672.51,0.498535,0.128418,-0.080078
672.52,0.364746,0.436035,0.094238
672.53,0.259277,0.740234,0.075195
672.54,0.108887,1.081055,0.139648
672.55,-0.056152,1.312988,0.223633
672.56,0.036133,1.418457,0.583496
672.57,0.067383,1.300781,1.150879
672.58,0.366211,0.820313,0.942871
672.59,0.666016,0.391113,1.152344
672.6,0.833496,0.086426,1.980957
672.61,0.655762,-0.071777,2.385742
672.62,0.569336,-0.041016,2.257813
672.63,0.810059,-0.264648,2.036621
672.64,1.197266,-0.669922,1.891113
672.65,1.266602,-0.891602,1.616211
672.66,1.173828,-1.14502,1.199219
672.67,1.068359,-1.223145,0.825684
672.68,0.770996,-1.026367,0.330566
672.69,0.386719,-0.651367,0.063477
672.7,0.078613,-0.359863,-0.131348
672.71,-0.11084,-0.166992,-0.407715
672.72,-0.322266,0.135254,-0.361816
672.73,-0.579102,0.416504,-0.193848
672.74,-0.841309,0.798828,0.021973
672.75,-1.194824,1.168945,0.36377
672.76,-1.561035,1.245605,0.899902
672.77,-1.669434,1.209961,1.162598
672.78,-1.4375,0.889648,1.058594
672.79,-1.018555,0.414063,1.131836
672.8,-0.915039,-0.197266,1.464355
672.81,-0.65918,-0.519043,1.874023
672.82,-0.086914,-0.637207,2.00293
672.83,0.354492,-0.722656,2.03125
672.84,0.43457,-0.8125,1.806641
672.85,0.807129,-0.933594,1.768066
672.86,0.808105,-1.13916,0.92334
672.87,0.861328,-0.90332,0.411133
672.88,1.085938,-0.919434,0.79834
672.89,1.079102,-0.599609,0.435059
672.9,0.833008,-0.294922,0.187012
672.91,0.695313,-0.082031,-0.095703
672.92,0.526367,0.196289,-0.287109
672.93,0.300781,0.497559,-0.094727
672.94,0.08252,0.794434,0.078613
672.95,-0.126953,1.018066,0.068848
672.96,-0.291016,1.209473,0.10498
672.97,-0.163574,1.188965,0.395996
672.98,0.029785,1.063477,1.123535
672.99,0.185547,1.013184,1.250977
673.0,0.490723,0.808594,1.116211
673.01,0.814941,0.535156,1.496094
673.02,0.830566,0.226563,2.125977
673.03,0.694824,0.039551,2.251465
673.04,0.695313,-0.103027,2.057129
673.05,0.925781,-0.345215,1.983887
673.06,1.045898,-0.634766,1.818359
673.07,0.898926,-0.970703,1.484375
673.08,0.780762,-1.265625,1.261719
673.09,0.612793,-1.393066,0.911133
673.1,0.429688,-1.18457,0.333008
673.11,0.205566,-0.984375,0.115723
673.12,-0.054199,-0.798828,-0.116699
673.13,-0.239746,-0.547363,-0.285156
673.14,-0.40332,-0.152832,-0.223633
673.15,-0.566895,0.290527,-0.104492
673.16,-0.768066,0.82666,0.072754
673.17,-0.990723,1.274902,0.33252
673.18,-1.344727,1.592773,0.883301
673.19,-1.275879,1.438965,0.817871
673.2,-0.974609,0.839355,1.085938
673.21,-0.611328,0.23877,1.342773
673.22,-0.588379,-0.337402,1.634766
673.23,-0.332031,-0.650879,1.916992
673.24,0.145996,-0.750977,1.971191
673.25,0.442383,-0.682129,1.919922
673.26,0.48291,-0.658691,1.59082
673.27,0.624512,-0.621094,1.51709
673.28,0.730469,-0.816406,0.881348
673.29,0.730957,-0.667969,0.677246
673.3,0.883789,-0.694824,0.710938
673.31,0.921387,-0.505371,0.454102
673.32,0.757324,-0.14502,0.132813
673.33,0.589355,-0.001465,-0.102539
673.34,0.51709,0.155762,-0.206543
673.35,0.45166,0.360352,-0.041504
673.36,0.324707,0.537598,0.192871
673.37,0.160645,0.901367,0.359375
673.38,0.135742,1.237793,0.376465
673.39,0.222168,1.395996,0.689941
673.4,0.351074,1.469727,0.980469
673.41,0.410645,1.200195,0.865234
673.42,0.568848,0.925293,1.030762
673.43,0.813965,0.505859,1.330566
673.44,0.71582,0.351074,1.950195
673.45,0.623535,0.213379,1.978516
673.46,0.719238,-0.123535,1.912109
673.47,1.011719,-0.518555,1.933594
673.48,1.208984,-0.851563,1.791504
673.49,1.105957,-1.035645,1.455078
673.5,0.902344,-1.242676,1.122559
673.51,0.673828,-1.17334,0.708008
673.52,0.422852,-0.924805,0.363281
673.53,0.124023,-0.616211,0.22998
673.54,-0.038086,-0.401367,-0.102051
673.55,-0.135742,-0.234375,-0.415527
673.56,-0.318359,0.073242,-0.238281
673.57,-0.501953,0.411133,-0.15625
673.58,-0.688965,0.768555,0.016113
673.59,-0.939453,1.116211,0.466309
673.6,-1.309082,1.232422,1.132813
673.61,-1.371094,1.036133,1.181152
673.62,-1.029785,0.875488,1.100586
673.63,-0.850098,0.332031,1.223633
673.64,-0.794922,-0.242188,1.658203
673.65,-0.421875,-0.40918,2.093262
673.66,0.04248,-0.474121,1.868652
673.67,0.397949,-0.570801,1.889648
673.68,0.547852,-0.754883,1.804199
673.69,0.697266,-0.86084,1.546875
673.7,0.866211,-1.134277,1.063477
673.71,0.976074,-0.862305,0.789063
673.72,1.197266,-0.791504,0.714844
673.73,1.193359,-0.445801,0.466309
673.74,0.957031,-0.161621,0.133301
673.75,0.711426,0.080078,-0.121094
673.76,0.523438,0.371582,-0.178711
673.77,0.410645,0.6875,-0.162598
673.78,0.296387,0.984375,0.052734
673.79,0.157715,1.266113,0.156738
673.8,-0.012207,1.416016,0.363281
673.81,-0.024414,1.476074,0.770996
673.82,0.188965,1.179688,0.790039
673.83,0.196289,0.737305,0.810059
673.84,0.291016,0.447266,1.040039
673.85,0.38623,0.344727,1.309082
673.86,0.310059,0.466797,1.685547
673.87,0.333496,0.437988,1.793457
673.88,0.543457,0.170898,1.932129
673.89,0.84668,-0.13916,2.104004
673.9,1.006836,-0.290527,1.958984
673.91,0.984375,-0.479004,1.628906
673.92,0.942383,-0.622559,1.319824
673.93,0.920898,-0.750488,1.056152
673.94,0.69043,-0.618652,0.725586
673.95,0.375,-0.455566,0.360352
673.96,0.040039,-0.234375,0.036133
673.97,-0.203125,-0.00293,-0.213867
673.98,-0.349121,0.127441,-0.390137
673.99,-0.500488,0.325195,-0.243652
674.0,-0.681152,0.706055,0.187988
674.01,-0.89502,0.92041,0.486328
674.02,-1.070801,0.867676,0.558594
674.03,-1.044434,0.747559,0.612793
674.04,-0.974609,0.375488,0.709473
674.05,-0.84375,-0.000977,1.077148
674.06,-0.822266,-0.222168,1.440918
674.07,-0.821289,-0.44873,1.496094
674.08,-0.681641,-0.620605,1.670898
674.09,-0.371582,-0.556641,1.915039
674.1,-0.061523,-0.513184,2.006348
674.11,0.257324,-0.562012,2.105957
674.12,0.53418,-0.812988,1.768066
674.13,0.561523,-1.059082,1.280762
674.14,0.671387,-1.125,1.114746
674.15,0.750977,-0.949219,0.708008
674.16,0.70166,-0.693359,0.384766
674.17,0.597168,-0.461914,0.104004
674.18,0.521973,-0.202637,-0.225586
674.19,0.371582,0.086426,-0.072754
674.2,0.231934,0.503906,0.054199
674.21,0.228027,0.713379,-0.022461
674.22,0.259766,0.814941,-0.08252
674.23,0.234863,0.783691,0.110352
674.24,0.185547,0.725586,0.429199
674.25,0.120117,0.668945,0.70166
674.26,0.208984,0.538086,0.790527
674.27,0.40918,0.504395,0.975098
674.28,0.595215,0.540039,1.297852
674.29,0.709961,0.514648,1.584473
674.3,0.726074,0.410156,1.933594
674.31,0.652344,0.186035,2.304199
674.32,0.615723,-0.213867,2.390137
674.33,0.626465,-0.665527,2.42041
674.34,0.760742,-0.769043,1.733887
674.35,0.943848,-1.0,1.517578
674.36,0.864258,-1.265625,1.46582
674.37,0.760254,-1.26416,1.218262
674.38,0.555664,-0.946777,0.884277
674.39,0.397461,-0.581055,0.46582
674.4,0.231445,-0.21582,0.195801
674.41,0.173828,-0.016602,-0.271973
674.42,0.039551,0.217285,-0.436035
674.43,-0.183105,0.382324,-0.263672
674.44,-0.343262,0.544434,-0.082031
674.45,-0.520508,0.650879,0.087891
674.46,-0.65918,0.654297,0.333496
674.47,-0.798828,0.546875,0.675293
674.48,-0.762207,0.241211,0.727539
674.49,-0.720703,-0.070313,1.095703
674.5,-0.749512,-0.25,1.566895
674.51,-0.682617,-0.460938,1.712891
674.52,-0.508301,-0.682617,1.933105
674.53,-0.291504,-0.728027,2.067383
674.54,-0.012695,-0.448242,2.000488
674.55,0.276367,-0.478516,1.854004
674.56,0.250488,-0.497559,1.30957
674.57,0.333984,-0.592773,0.947266
674.58,0.516113,-0.768555,0.94043
674.59,0.749512,-0.898438,0.883789
674.6,0.89209,-0.716309,0.407715
674.61,0.801758,-0.404297,-0.09082
674.62,0.747559,-0.11377,-0.184082
674.63,0.609375,0.051758,-0.13623
674.64,0.363281,0.296387,0.057129
674.65,0.250488,0.467773,0.048828
674.66,0.285156,0.714355,0.106445
674.67,0.304688,0.79541,0.226563
674.68,0.366211,0.822266,0.387207
674.69,0.456055,0.724609,0.526367
674.7,0.560059,0.658203,0.696777
674.71,0.75293,0.660156,1.042969
674.72,0.928711,0.626465,1.520508
674.73,1.035156,0.417969,1.813965
674.74,0.939453,0.105957,2.097656
674.75,0.686035,-0.082031,2.299805
674.76,0.494141,-0.322754,2.200684
674.77,0.425293,-0.734375,2.132324
674.78,0.563477,-0.917969,1.562988
674.79,0.787598,-1.102539,1.384277
674.8,0.592773,-1.247559,1.285645
674.81,0.336426,-1.109863,0.979492
674.82,0.144043,-0.733887,0.536621
674.83,-0.05127,-0.315918,0.289063
674.84,-0.138672,-0.035645,-0.10498
674.85,-0.040039,0.057129,-0.383301
674.86,-0.03418,0.241699,-0.071777
674.87,-0.183105,0.391113,0.035645
674.88,-0.400879,0.583984,0.10791
674.89,-0.594727,0.710938,0.251953
674.9,-0.710938,0.62793,0.591309
674.91,-0.68457,0.4375,0.97168
674.92,-0.561523,0.210938,1.202148
674.93,-0.51123,-0.116699,1.537598
674.94,-0.425781,-0.492676,1.902832
674.95,-0.151367,-0.797852,2.094727
674.96,0.064941,-0.927246,2.07373
674.97,0.397949,-0.817871,2.154785
674.98,0.376465,-0.788086,1.663086
674.99,0.319336,-0.638672,1.224609
675.0,0.48291,-0.574707,1.10498
675.01,0.549316,-0.618164,0.846191
675.02,0.578613,-0.553223,0.525879
675.03,0.644043,-0.337891,0.279297
675.04,0.607422,-0.119629,0.124512
675.05,0.529297,0.029297,-0.062012
675.06,0.402832,0.129395,-0.161621
675.07,0.222168,0.30127,0.029785
675.08,0.191895,0.461426,0.07373
675.09,0.20166,0.585449,0.110352
675.1,0.183105,0.687012,0.293945
675.11,0.200684,0.694336,0.35791
675.12,0.27002,0.678223,0.555664
675.13,0.327148,0.640625,0.830078
675.14,0.539551,0.57959,1.227051
675.15,0.802246,0.450195,1.725098
675.16,1.034668,0.268066,1.976563
675.17,0.994629,0.004395,2.238281
675.18,0.807617,-0.180176,2.273926
675.19,0.760742,-0.390625,2.248047
675.2,0.768555,-0.604004,1.976074
675.21,1.015625,-0.755859,1.63916
675.22,1.043945,-1.024902,1.412598
675.23,0.928223,-1.196777,1.288574
675.24,0.614746,-1.132324,0.919922
675.25,0.368164,-0.853516,0.440918
675.26,0.148438,-0.519043,0.250488
675.27,-0.07373,-0.205566,-0.050781
675.28,-0.183105,0.025879,-0.356934
675.29,-0.308594,0.239746,-0.274414
675.3,-0.481445,0.395996,-0.067383
675.31,-0.625488,0.615234,0.199707
675.32,-0.769531,0.744141,0.367676
675.33,-0.996094,0.741699,0.635742
675.34,-1.076172,0.583008,0.833496
675.35,-0.937988,0.340332,0.977539
675.36,-0.773926,0.06543,1.246582
675.37,-0.72998,-0.248047,1.511719
675.38,-0.519531,-0.545898,1.675293
675.39,-0.182617,-0.631348,1.859375
675.4,0.062012,-0.693848,1.858887
675.41,0.345215,-0.785156,2.255859
675.42,0.524902,-0.787598,1.767578
675.43,0.496582,-0.765625,1.197754
675.44,0.687988,-0.716309,1.07666
675.45,0.817383,-0.757324,0.811523
675.46,0.836426,-0.541504,0.600586
675.47,0.723145,-0.337891,0.236816
675.48,0.623047,-0.138184,0.108887
675.49,0.533691,-0.019531,0.193848
675.5,0.415039,0.056152,0.078613
675.51,0.233887,0.279785,-0.000488
675.52,0.09668,0.561523,-0.072266
675.53,-0.048828,0.709961,0.057617
675.54,-0.141602,0.785645,0.172363
675.55,-0.195313,0.804688,0.303223
675.56,-0.151367,0.732422,0.517578
675.57,-0.017578,0.543457,0.84375
675.58,0.07666,0.378418,1.389648
675.59,0.383301,0.174805,1.907715
675.6,0.65625,-0.243652,2.402832
675.61,0.714355,-0.479004,2.436523
675.62,0.700684,-0.497559,2.216309
675.63,0.675293,-0.560059,2.034668
675.64,0.699707,-0.623047,1.716797
675.65,0.805176,-0.729492,1.586914
675.66,0.770508,-1.029785,1.521973
675.67,0.606445,-1.120605,1.299316
675.68,0.462891,-0.956055,0.827148
675.69,0.291016,-0.774902,0.591797
675.7,0.099121,-0.537109,0.220703
675.71,-0.083984,-0.277344,-0.084473
675.72,-0.187988,-0.077637,-0.270996
675.73,-0.272461,0.091309,-0.285645
675.74,-0.366699,0.310547,-0.160156
675.75,-0.562012,0.651855,0.171387
675.76,-0.858398,0.924805,0.477539
675.77,-1.129883,0.898438,0.721191
675.78,-1.061035,0.710938,0.886719
675.79,-0.730469,0.438477,1.077148
675.8,-0.437988,0.110352,1.331055
675.81,-0.29541,-0.285156,1.571777
675.82,-0.094238,-0.65625,1.816895
675.83,0.251953,-0.700195,1.895508
675.84,0.571777,-0.478516,1.803711
675.85,0.693359,-0.317383,1.812988
675.86,0.731934,-0.27002,1.575684
675.87,0.72168,-0.324707,1.219238
675.88,0.762207,-0.413086,0.827637
675.89,0.856445,-0.396973,0.602539
675.9,0.80127,-0.366699,0.588867
675.91,0.70752,-0.160645,0.282227
675.92,0.640137,0.091309,0.055664
675.93,0.583008,0.20752,-0.001953
675.94,0.486816,0.234863,-0.049805
675.95,0.335449,0.36377,0.018555
675.96,0.15332,0.606445,0.153809
675.97,0.018066,0.916992,0.370117
675.98,0.076172,1.069824,0.344727
675.99,0.249023,1.099609,0.689453
676.0,0.258789,1.009766,0.945313
676.01,0.319824,0.720215,1.058105
676.02,0.512695,0.326172,1.34082
676.03,0.686523,0.066406,1.740234
676.04,0.610352,-0.078613,2.099609
676.05,0.552734,-0.152344,2.092285
676.06,0.651367,-0.239746,1.916992
676.07,0.876465,-0.462891,1.668457
676.08,1.018066,-0.79541,1.447754
676.09,1.029297,-1.000488,1.361328
676.1,0.853516,-1.131348,1.135254
676.11,0.618164,-0.980957,0.762695
676.12,0.390625,-0.648438,0.387207
676.13,-0.050293,-0.039063,-0.071777
676.14,-0.083008,0.078613,-0.409668
676.15,-0.151855,0.271484,-0.282715
676.16,-0.368164,0.516602,-0.168945
676.17,-0.647461,0.834961,0.084473
676.18,-0.933105,1.046387,0.486328
676.19,-1.208984,1.035645,0.96875
676.2,-1.150879,0.831055,1.138184
676.21,-0.884277,0.598633,1.195313
676.22,-0.70752,0.133301,1.376953
676.23,-0.634277,-0.391602,1.753906
676.24,-0.38916,-0.743164,2.104492
676.25,0.117188,-0.783691,2.024902
676.26,0.433105,-0.646973,1.916016
676.27,0.547363,-0.490234,1.73291
676.28,0.758789,-0.79248,1.788086
676.29,0.730957,-0.881836,0.955078
676.3,0.731934,-0.583984,0.626953
676.31,0.913574,-0.73877,0.71582
676.32,0.85791,-0.500488,0.416504
676.33,0.666992,-0.243164,0.14209
676.34,0.61377,-0.044922,-0.000488
676.35,0.570801,0.10791,-0.152344
676.36,0.368652,0.306641,0.057617
676.37,0.213379,0.567871,0.047363
676.38,0.016602,0.894531,0.129883
676.39,-0.130859,1.106934,0.119141
676.4,-0.165039,1.10498,0.308105
676.41,-0.100586,1.052734,0.992676
676.42,-0.00293,0.998535,1.187012
676.43,0.200684,0.70166,1.09375
676.44,0.482422,0.464844,1.477051
676.45,0.641602,0.22168,1.948242
676.46,0.598633,0.140625,2.15332
676.47,0.625977,0.023926,2.07959
676.48,0.808594,-0.161621,1.992676
676.49,1.010742,-0.445801,1.845703
676.5,0.998535,-0.740234,1.589355
676.51,0.870117,-1.064941,1.303223
676.52,0.742676,-1.249023,0.981934
676.53,0.522949,-1.061035,0.558594
676.54,0.354492,-0.855957,0.22998
676.55,0.089844,-0.682129,0.044434
676.56,-0.088379,-0.486328,-0.118164
676.57,-0.258301,-0.213867,-0.267578
676.58,-0.465332,0.141113,-0.194336
676.59,-0.597656,0.565918,-0.028809
676.6,-0.678711,0.981934,0.175781
676.61,-0.897461,1.355957,0.608887
676.62,-1.120117,1.499023,1.072266
676.63,-0.974121,0.994141,1.015137
676.64,-0.680664,0.547852,1.161133
676.65,-0.638184,0.016113,1.634766
676.66,-0.480469,-0.387695,1.898926
676.67,-0.105469,-0.430176,1.902344
676.68,0.307129,-0.480469,1.973633
676.69,0.565918,-0.486816,2.005859
676.7,0.640625,-0.436523,1.771973
676.71,0.775391,-0.628418,1.508301
676.72,0.799316,-0.655273,0.932129
676.73,0.833496,-0.561035,0.856934
676.74,0.946777,-0.690918,0.849609
676.75,0.924316,-0.498047,0.388672
676.76,0.751465,-0.262695,0.097168
676.77,0.534668,-0.085938,-0.104004
676.78,0.394531,0.105469,-0.158691
676.79,0.25293,0.353516,-0.082031
676.8,0.095215,0.512207,-0.015625
676.81,-0.043945,0.817871,0.04834
676.82,-0.143555,0.941406,0.147949
676.83,-0.149902,1.000977,0.483887
676.84,0.035156,1.055176,0.942383
676.85,0.26709,0.81543,0.819336
676.86,0.399902,0.666992,0.95166
676.87,0.645996,0.393066,1.364746
676.88,0.745117,0.143555,1.794434
676.89,0.682129,0.119141,2.213867
676.9,0.672363,-0.035645,2.164063
676.91,0.818848,-0.399902,2.10791
676.92,1.049805,-0.764648,2.164063
676.93,1.051758,-0.880371,1.555664
676.94,1.098145,-1.015137,1.373047
676.95,0.845215,-1.094238,1.259766
676.96,0.53418,-0.882324,0.825684
676.97,0.369141,-0.60791,0.279297
676.98,0.178711,-0.265137,0.043457
676.99,0.030273,-0.015625,-0.356445
677.0,-0.128906,0.157715,-0.501465
677.01,-0.346191,0.333496,-0.241699
677.02,-0.475098,0.452148,-0.075195
677.03,-0.609863,0.580566,0.049805
677.04,-0.744629,0.634766,0.185059
677.05,-0.869629,0.643555,0.605957
677.06,-0.957031,0.540039,1.109863
677.07,-0.944336,0.296875,1.322754
677.08,-0.82666,-0.117676,1.42041
677.09,-0.773926,-0.583984,1.776855
677.1,-0.502441,-0.811035,2.241211
677.11,-0.081543,-0.817383,2.302246
677.12,0.350586,-0.708984,2.321289
677.13,0.442383,-0.662598,1.948242
677.14,0.449219,-0.716309,1.446289
677.15,0.668945,-0.700684,1.202148
677.16,0.717285,-0.722168,0.907715
677.17,0.746582,-0.62207,0.620605
677.18,0.781738,-0.490234,0.476074
677.19,0.671875,-0.312012,0.154297
677.2,0.469727,-0.071289,-0.050293
677.21,0.25,0.130859,-0.112305
677.22,0.089844,0.391113,-0.022949
677.23,-0.020996,0.573242,0.046875
677.24,0.021973,0.724121,-0.125
677.25,-0.022461,0.683105,0.043457
677.26,-0.050293,0.595703,0.177246
677.27,-0.039063,0.591309,0.454102
677.28,-0.023926,0.597168,0.842773
677.29,0.133789,0.620117,1.149902
677.3,0.382813,0.416504,1.331543
677.31,0.685059,0.169922,1.859863
677.32,0.807129,0.008301,2.583496
677.33,0.741699,-0.165527,2.42627
677.34,0.708984,-0.271973,2.367676
677.35,0.723633,-0.437988,2.164551
677.36,0.800293,-0.579102,1.76416
677.37,0.990234,-0.837402,1.64209
677.38,0.929199,-1.172852,1.493652
677.39,0.687988,-1.09668,1.158691
677.4,0.477539,-0.813477,0.668945
677.41,0.189453,-0.529785,0.392578
677.42,-0.079102,-0.222168,0.018066
677.43,-0.191895,0.146484,-0.291504
677.44,-0.296387,0.350586,-0.421387
677.45,-0.486816,0.475098,-0.256836
677.46,-0.570801,0.625,0.008789
677.47,-0.520508,0.726563,0.140625
677.48,-0.507324,0.745117,0.428223
677.49,-0.651855,0.705078,0.855957
677.5,-0.724609,0.529297,0.971191
677.51,-0.602051,0.135742,1.04248
677.52,-0.483887,-0.260742,1.244141
677.53,-0.469238,-0.504395,1.648438
677.54,-0.401855,-0.48877,2.003418
677.55,-0.22168,-0.402832,2.04541
677.56,-0.059082,-0.367188,2.266113
677.57,0.115723,-0.508789,2.18457
677.58,0.039551,-0.783691,1.688477
677.59,0.123535,-0.882813,1.279297
677.6,0.216797,-0.867676,0.89502
677.61,0.319336,-0.837891,0.723633
677.62,0.435059,-0.669922,0.512207
677.63,0.427734,-0.374512,0.137207
677.64,0.36084,-0.157715,0.046875
677.65,0.250977,0.058594,-0.052246
677.66,0.119629,0.359863,-0.080566
677.67,0.103516,0.572266,-0.06543
677.68,0.072266,0.647461,-0.005859
677.69,0.052734,0.737305,0.131348
677.7,0.024902,0.754395,0.256348
677.71,0.080078,0.750488,0.465332
677.72,0.20459,0.672363,0.719238
677.73,0.34668,0.530273,1.009277
677.74,0.603027,0.577637,1.394043
677.75,0.804688,0.585449,1.777344
677.76,0.961914,0.337402,2.032715
677.77,1.03418,0.039063,2.23584
677.78,1.05957,-0.232422,2.23877
677.79,0.993652,-0.40918,2.237305
677.8,0.889648,-0.498047,1.835449
677.81,0.92041,-0.815918,1.584961
677.82,0.864746,-1.214355,1.474121
677.83,0.669434,-1.361816,1.149414
677.84,0.43457,-1.223633,0.605469
677.85,0.186035,-0.995605,0.320801
677.86,-0.067871,-0.686523,0.107422
677.87,-0.203125,-0.348633,-0.126465
677.88,-0.241699,-0.128906,-0.26709
677.89,-0.456543,0.172852,-0.189941
677.9,-0.668457,0.611816,-0.010254
677.91,-0.868164,1.055664,0.315918
677.92,-1.116699,1.072266,0.550781
677.93,-1.260254,0.943359,0.893555
677.94,-1.072266,0.503418,0.959961
677.95,-0.749512,0.103516,1.287109
677.96,-0.500488,-0.226563,1.54248
677.97,-0.307129,-0.62207,1.568359
677.98,0.001953,-0.729492,1.746094
677.99,0.330566,-0.642578,1.786133
678.0,0.609863,-0.571289,1.848145
678.01,0.76416,-0.353516,1.697754
678.02,0.831543,-0.393066,1.422852
678.03,0.774902,-0.265625,0.663574
678.04,0.858398,-0.270996,0.714355
678.05,0.992188,-0.299805,0.69043
678.06,0.93457,-0.263184,0.512207
678.07,0.780273,-0.199707,0.131836
678.08,0.708008,-0.08252,0.057617
678.09,0.69043,-0.041992,-0.093262
678.1,0.614746,0.037109,0.091309
678.11,0.442383,0.288086,0.134766
678.12,0.250488,0.622559,0.127441
678.13,0.054688,0.981934,0.237305
678.14,-0.011719,1.116699,0.329102
678.15,0.075684,1.276855,0.74707
678.16,0.084473,1.358398,1.044922
678.17,0.235352,0.943359,1.12207
678.18,0.523926,0.371094,1.401367
678.19,0.714355,0.033691,1.986816
678.2,0.691406,-0.232422,2.220215
678.21,0.541992,-0.352051,2.124023
678.22,0.572754,-0.307617,1.845215
678.23,0.827148,-0.445801,1.606934
678.24,1.029297,-0.78125,1.419434
678.25,1.086914,-1.028809,1.301758
678.26,0.959473,-1.206055,1.196777
678.27,0.770996,-0.943848,0.757813
678.28,0.438965,-0.646484,0.363281
678.29,0.134766,-0.316895,0.112793
