t_sec,ABack_x,ABack_y,ABack_z
762.06,0.8235093257256879,-0.5909336865537647,0.3957291272507634
762.07,0.8518852445617782,-0.48252256737834753,0.28676094845747885
762.08,1.1483029052140152,-0.40040674977596624,0.02930188913139406
762.09,0.9610239012989348,-0.23557860071619557,-0.05269439510486548
762.1,0.491699,-0.108398,-0.207031
762.11,0.064453,-0.078613,-0.114746
762.12,-0.026367,-0.007813,0.307129
762.13,-0.030762,0.126465,0.21582
762.14,-0.009277,0.27002,0.185547
762.15,-0.087402,0.184082,0.152832
762.16,-0.079102,-0.03125,0.231934
762.17,0.006348,-0.343262,0.370117
762.18,0.12207,-0.623047,0.700684
762.19,0.182129,-0.62793,1.123535
762.2,0.310059,-0.25,1.519043
762.21,0.539063,0.380859,1.953125
762.22,0.505859,0.692871,2.295898
762.23,0.420898,0.737793,2.712891
762.24,0.503418,0.44043,2.637207
762.25,0.555664,-0.04834,2.100098
762.26,0.374512,-0.496094,1.839355
762.27,0.139648,-0.70459,2.003906
762.28,0.021973,-0.620117,1.8125
762.29,-0.045898,-0.523438,1.493164
762.3,-0.078613,-0.437012,1.161621
762.31,-0.190918,-0.410156,0.774414
762.32,-0.334961,-0.537109,0.587891
762.33,-0.333984,-0.693359,0.408203
762.34,-0.391602,-0.638184,0.240234
762.35,-0.345703,-0.485352,-0.035645
762.36,-0.136719,-0.276367,-0.117676
762.37,0.075684,-0.054199,-0.043457
762.38,0.190918,0.18457,-0.056641
762.39,0.190918,0.51709,-0.003906
762.4,0.070801,0.806152,-0.002441
762.41,-0.143555,0.84668,0.091309
762.42,-0.316895,0.544922,0.108887
762.43,-0.372559,0.210449,0.32959
762.44,-0.46875,-0.036133,1.036621
762.45,-0.701172,-0.033691,2.044434
762.46,-1.157715,-0.147461,1.997559
762.47,-1.008301,-0.165527,1.691895
762.48,-0.751465,-0.357422,2.333008
762.49,-0.304688,-0.993164,2.494629
762.5,-0.585449,-0.989258,2.242188
762.51,-0.305664,-0.61377,2.015625
762.52,0.001465,-0.538574,1.647461
762.53,0.165527,-0.578125,1.557617
762.54,0.061035,-0.546875,1.291992
762.55,0.115234,-0.529785,0.874023
762.56,0.36377,-0.573242,0.650391
762.57,0.506836,-0.584961,0.493652
762.58,0.541992,-0.527344,0.321289
762.59,0.318359,-0.434082,0.153809
762.6,-0.108887,-0.209473,0.070801
762.61,-0.322266,0.105957,-0.041992
762.62,-0.394531,0.432617,0.064453
762.63,-0.445801,0.69043,0.257324
762.64,-0.459961,0.696777,0.128418
762.65,-0.327148,0.536621,-0.07666
762.66,-0.086426,0.31543,-0.174805
762.67,0.157715,0.054199,-0.106445
762.68,0.299805,-0.249512,0.095215
762.69,0.391113,-0.414063,0.750977
762.7,0.52832,-0.356445,1.87793
762.71,0.753906,-0.274902,2.711426
762.72,1.039063,-0.091309,2.837891
762.73,1.455566,0.19873,2.079102
762.74,1.643555,-0.114258,1.82373
762.75,1.493652,-0.61377,1.71582
762.76,1.22998,-0.797852,1.627441
762.77,0.940918,-0.774414,1.440918
762.78,0.581543,-0.685547,1.232422
762.79,0.236328,-0.630371,1.084473
762.8,-0.107422,-0.519531,0.898926
762.81,-0.434082,-0.339355,0.628418
762.82,-0.601563,-0.242676,0.274414
762.83,-0.629883,-0.208008,-0.135254
762.84,-0.458984,-0.164551,-0.39502
762.85,-0.19546946323155062,-0.052461009745030054,-0.25976006767074905
762.86,-0.03292519110970493,0.20155612780382745,-0.07061267481961325
762.87,-0.05892459434901315,0.4475931417168514,-0.12294709764814965
762.88,-0.25699066727325925,0.6079862802302599,-0.06503977677408174
762.89,-0.4376942959102083,0.6001862051087701,0.03695793448217505
762.9,-0.506478744571619,0.5279922756256934,0.2333916826465116
762.91,-0.6467843298125302,0.4962003778715345,0.7113735282255057
762.92,-0.926366675730193,0.4534896864266963,1.2831436082420962
762.93,-1.529401101459995,0.3581375888896584,1.3266525480860816
762.94,-1.820803897397912,0.21345869466523412,1.0908338432377005
762.95,-1.6203260160961763,0.03726711496455999,1.4141920088317677
762.96,-1.402013641710861,-0.5201171595376839,1.6301383877618782
762.97,-1.1681589873787912,-0.98504590107094,1.7678853156483239
762.98,-0.7353930225266134,-0.8230568514664895,1.7768621619083595
762.99,-0.0586083174698554,-0.6500869862421892,1.4808325574641972
763.0,0.3033206636918401,-0.7215393950930755,1.2676178604137427
763.01,0.4827633991638832,-0.7764529218909568,1.2000445322556026
763.02,0.6186847824942199,-0.661890129208565,1.0086774595032404
763.03,0.716379848473818,-0.5808581221473338,0.7278343207461149
763.04,0.8325677897782096,-0.5455174350425736,0.5816472169416114
763.05,0.7471027855754322,-0.4701015154363123,0.37113528621891206
763.06,0.5459606039003769,-0.3034254195146724,0.1635759863903073
763.07,0.17618975287873379,-0.12377727533982924,0.13831397072903703
763.08,-0.2289094378081429,0.10310031441822526,0.12804871143845556
763.09,-0.413086,0.361816,-0.07666
763.1,-0.484863,0.468262,0.035156
763.11,-0.535156,0.458496,0.234375
763.12,-0.444336,0.410645,0.272949
763.13,-0.254883,0.372559,0.18457
763.14,0.018066,0.316895,0.207031
763.15,0.238281,0.130859,0.247559
763.16,0.276855,-0.268555,0.44043
763.17,0.311035,-0.615723,1.01123
763.18,0.437988,-0.612305,1.820313
763.19,0.785645,-0.312012,1.773926
763.2,0.839355,0.108398,2.630371
763.21,0.836426,0.233887,2.397461
763.22,1.027832,0.039063,1.797852
763.23,0.952148,-0.405273,1.668457
763.24,0.803711,-0.755371,1.598145
763.25,0.623535,-0.851563,1.535156
763.26,0.424805,-0.767578,1.260742
763.27,0.168945,-0.678711,0.941895
763.28,-0.040527,-0.617188,0.903809
763.29,-0.244629,-0.501465,0.673828
763.3,-0.306641,-0.437012,0.36084
763.31,-0.34668,-0.326172,0.094727
763.32,-0.406738,-0.207031,-0.259277
763.33,-0.284668,0.106445,-0.222168
763.34,-0.137207,0.425781,-0.228516
763.35,-0.181152,0.631348,-0.19043
763.36,-0.257324,0.684082,-0.17334
763.37,-0.362793,0.470703,0.069824
763.38,-0.387207,0.193848,0.328613
763.39,-0.369629,0.004395,0.637695
763.4,-0.518555,0.087402,1.379395
763.41,-0.94873,0.179688,1.907227
763.42,-1.258301,0.220703,1.764648
763.43,-1.006348,0.129395,2.067871
763.44,-1.03125,-0.289551,2.458008
763.45,-0.932129,-0.703125,2.296387
763.46,-0.607422,-0.707031,2.294922
763.47,-0.18457,-0.690918,1.954102
766.65,0.566406,-0.611328,1.965332
766.66,0.291992,-0.727539,2.030273
766.67,0.06543,-0.787109,1.760254
766.68,-0.037109,-0.841309,1.510254
766.69,-0.069824,-0.882324,1.304199
766.7,-0.018066,-0.891602,1.111816
766.71,0.085938,-0.770508,0.931641
766.72,0.091797,-0.62207,0.670898
766.73,-0.032227,-0.467285,0.436523
766.74,-0.062012,-0.282227,0.251953
766.75,0.0691947530543196,-0.15900090578343246,-0.01949285847405155
766.76,0.22517626409183533,-0.14547314736045228,-0.061915479149574626
766.77,0.2923982256295022,-0.07415065225638409,0.06749912217125129
766.78,0.19681063561046858,-0.009052539264276738,0.2634303594387406
766.79,0.012344829103203326,0.03562060742491635,0.3859993937495253
766.8,-0.128004764249259,0.08120405390692598,0.31154040855802756
766.81,-0.20959680179108425,0.3052646453928643,0.4540811249919637
766.82,-0.3660042645655134,0.3475983936097322,0.5201459379789013
766.83,-0.5661113632275595,0.24091417195000486,0.5990355285680353
766.84,-0.6958691194519385,0.20029164608766475,0.9606173910390416
766.85,-0.8377162794750386,0.1255898018436356,1.1707807471256741
766.86,-1.0443602759838855,-0.07974792587973012,1.418841205723245
766.87,-1.1538416716844733,-0.4505829472004289,1.5561735720279988
766.88,-1.0190878138571133,-0.8312839106200212,1.5545132426071155
766.89,-0.7587993039984462,-0.9412403681177348,1.579646225773375
766.9,-0.48163109047394576,-0.7926286278489985,1.5929850701203354
766.91,-0.28629447115328494,-0.6543235605627794,1.3560387647608199
766.92,0.0039972324000008275,-0.6019425273336914,1.2088447817596146
766.93,0.2651886501609892,-0.6320032800545504,1.1683794742971012
766.94,0.4463109926732759,-0.700240165767156,1.1789297866363464
766.95,0.5643636326132232,-0.760291514977401,1.00811424672463
766.96,0.6298989478073296,-0.8076847074174671,0.6944137536921122
766.97,0.705771342978969,-0.7807433860826589,0.48398786902853824
766.98,0.6961474509701984,-0.6231825283270016,0.19956914535457865
766.99,0.450195,-0.481934,-0.097168
767.0,0.069336,-0.396973,-0.041504
767.01,-0.15625,-0.276367,0.177734
767.02,-0.203125,-0.174805,0.294922
767.03,-0.119141,-0.053223,0.415527
767.04,0.037109,0.155762,0.285156
767.05,0.137207,0.382813,0.162109
767.06,0.118652,0.442871,0.152832
767.07,0.162109,0.385254,0.497559
767.08,0.32666,0.483398,1.197266
767.09,0.57959,0.530762,1.510254
767.1,0.692871,0.202637,1.861816
767.11,0.772949,-0.394531,2.260742
767.12,0.950684,-0.65918,2.100586
767.13,0.972168,-0.730469,2.107422
767.14,0.623047,-0.734863,2.078125
767.15,0.296387,-0.705566,1.822266
767.16,0.100586,-0.730957,1.428711
767.17,0.000488,-0.789551,1.095215
767.18,0.008301,-0.724609,0.912598
767.19,-0.025391,-0.588379,0.702637
767.2,-0.112305,-0.407227,0.606445
767.21,-0.175781,-0.293457,0.329102
767.22,-0.140625,-0.28418,-0.016113
767.23,0.05957,-0.223633,0.016113
767.24,0.303711,-0.015137,0.137695
767.25,0.36084,0.321777,-0.050781
767.26,0.196289,0.64502,-0.002441
767.27,-0.091309,0.834473,0.257324
767.28,-0.319824,0.891602,0.443359
767.29,-0.499023,0.862305,1.138672
767.3,-0.806641,0.40625,1.405762
767.31,-0.940918,0.184082,1.360352
767.32,-0.92041,0.114258,1.908203
767.33,-1.085449,-0.350586,2.432129
767.34,-1.098145,-0.864258,2.480957
767.35,-0.804199,-1.106934,2.180664
767.36,-0.43457,-0.984375,2.151855
767.37,-0.103516,-0.765625,1.767578
767.38,0.120605,-0.620117,1.40332
767.39,0.353027,-0.605469,1.054199
767.4,0.567383,-0.618652,0.836914
767.41,0.660645,-0.494141,0.567383
767.42,0.717773,-0.302734,0.230957
767.43,0.74707,-0.243164,-0.047363
767.44,0.618652,-0.246582,-0.041016
767.45,0.375977,-0.314941,0.043457
767.46,0.188477,-0.445801,0.00293
767.47,0.025879,-0.546875,0.181641
767.48,0.069824,-0.456055,0.314453
767.49,0.294434,-0.20166,0.270996
767.5,0.460449,0.088867,0.256836
767.51,0.499023,0.230469,0.137695
767.52,0.529297,0.166992,0.098145
767.53,0.537109,0.11377,0.228027
767.54,0.452148,0.083496,0.538086
767.55,0.454102,0.165039,1.093262
767.56,0.562988,0.298828,2.147461
767.57,0.448242,0.459473,2.442871
767.58,0.5,0.356934,2.897949
767.59,0.593262,0.069824,2.545898
767.6,0.290527,-0.432617,1.904297
767.61,-0.054199,-0.743652,1.87207
767.62,-0.327148,-0.714355,1.847168
767.63,-0.541016,-0.515137,1.633789
767.64,-0.529785,-0.273438,1.438477
767.65,-0.414551,-0.087891,1.319824
767.66,-0.400439966662067,-0.04799655098057537,0.9734255163115575
767.67,-0.487457676576358,-0.203419269649076,0.5988397780843534
767.68,-0.5107523727764868,-0.40586178563937786,0.29100373226264076
767.69,-0.40781097616397166,-0.4551594088761498,0.10930545513617451
767.7,-0.19931457437758798,-0.4411077365244006,0.09367031231330825
767.71,0.12412770838789486,-0.3796943989950026,0.13274344346327394
767.72,0.3375051682958221,-0.21504252781774144,0.15657054033599338
767.73,0.4653594191086926,0.10319269124181457,0.22338231738503955
767.74,0.32463909119408957,0.40125321718454665,0.2390060688137179
767.75,0.06904014697989974,0.6259765411601834,0.3293508452220223
767.76,-0.21032335563527518,0.7714540615505198,0.5349149330390088
767.77,-0.5049831139691056,0.8461877707775847,1.0324771089009392
767.78,-0.9418755043435012,0.6905789607816606,1.396369381038696
767.79,-1.388483405370322,0.3466790865851844,1.2679061270910628
767.8,-1.5856416300536909,0.09495295053232322,1.105072390214498
767.81,-1.3505141425176763,-0.18158670548502426,1.462185248453583
767.82,-1.1020131488482328,-0.5814454170455877,2.0347863875987398
767.83,-0.9801383384543697,-0.8408410604656608,2.2390485662830275
767.84,-0.635742888352539,-0.7995580400536946,2.0256322135812894
767.85,-0.2270142805601656,-0.768329701036987,1.9027698727652314
767.86,0.10316580078643517,-0.7623221695267055,1.786354210875389
767.87,0.20062456150133018,-0.852264857902025,1.6144925735473472
767.88,0.19439399870936155,-0.8470891711422747,1.348042917857549
767.89,0.19008778931791176,-0.7174938380753334,1.0015881098405486
767.9,0.329102,-0.620605,0.633789
767.91,0.515625,-0.554688,0.405762
767.92,0.55127,-0.464844,0.324707
767.93,0.416992,-0.289063,0.125
767.94,0.054688,-0.036133,-0.066406
767.95,-0.214844,0.342773,-0.140137
767.96,-0.275391,0.666992,-0.040039
767.97,-0.257324,0.791992,0.107422
767.98,-0.27002,0.621582,0.01123
767.99,-0.229004,0.404297,0.015625
768.0,-0.148926,0.272949,-0.004395
768.01,-0.028809,0.128418,-0.092285
768.02,0.114746,-0.076172,-0.078613
768.03,0.189453,-0.302246,0.202148
768.04,0.280762,-0.251953,0.981934
768.05,0.556152,-0.121094,1.85791
768.06,0.757813,-0.092773,2.508789
768.07,1.171387,0.17041,2.749512
768.08,1.506836,0.412598,1.907227
768.09,1.706055,0.184082,1.88623
768.1,1.626465,-0.397949,2.028809
768.11,1.376465,-0.762695,1.894043
768.12,1.088379,-0.82666,1.760254
768.13,0.807617,-0.807129,1.598145
768.14,0.425781,-0.778809,1.432129
768.15,-0.013672,-0.705078,1.199219
768.16,-0.448242,-0.625488,0.713867
768.17,-0.671875,-0.422363,0.412598
768.18,-0.730469,-0.164063,0.144531
768.19,-0.650391,-0.04541,-0.134277
768.2,-0.4375,-0.022461,-0.188965
768.21,-0.16748,0.126953,-0.087402
768.22,-0.049805,0.335449,-0.02002
768.23,-0.058594,0.472168,-0.105957
768.24,-0.138672,0.520508,-0.025391
768.25,-0.426758,0.524902,0.182129
768.26,-0.529785,0.442383,0.661133
768.27,-0.491211,0.236816,1.06543
768.28,-0.326172,0.17334,1.514648
768.29,-0.061035,0.28125,1.720215
768.3,0.026367,0.103516,1.648926
768.31,-0.222168,-0.119141,2.380371
768.32,-0.664551,-0.151855,2.125977
768.33,-0.866699,-0.121582,1.792969
768.34,-0.790527,0.075684,1.91748
768.35,-0.412598,0.168457,1.710938
795.41,0.431641,-0.420898,0.82959
795.42,0.518555,-0.477051,0.73877
795.43,0.489258,-0.535645,0.643066
795.44,0.338379,-0.555176,0.325684
795.45,0.112305,-0.529297,0.087402
795.46,-0.18054024559340243,-0.35244484538777954,0.22600277068797248
795.47,-0.29450307509492546,-0.10534373555440063,0.1940168605407513
795.48,-0.23957900794533604,0.16684814949276328,0.17856442113582682
795.49,-0.1449411133562302,0.4443651610285696,0.23515472204195914
795.5,-0.12379704835618881,0.5238134733464361,0.01719197597205596
795.51,-0.0971367006327107,0.4055792535820587,-0.05558641100388255
795.52,-0.02506270384337386,0.17755459656667838,0.03803064716545448
795.53,0.10637300017914249,-0.012639639561505156,0.2738184014621311
795.54,0.35877254293008687,-0.05983718928896303,0.6320174144300137
795.55,0.7529287760630988,0.02122943595999649,1.0838688743099427
795.56,0.9782140003074455,0.060576785381024234,1.4563749124815693
795.57,0.9236472298212453,-0.15816423391446222,1.4824863593380988
795.58,1.0454708358936897,-0.27336264751943035,1.586123701048774
795.59,1.1224394920759584,-0.31422987718936424,1.3375083251893842
795.6,1.0547890750409374,-0.5572802717656593,1.4472031133909713
795.61,0.6348195094129623,-0.7030551508219205,1.3850497022970407
795.62,0.33101882962788826,-0.7738890090665118,1.272560133258993
795.63,0.15714124564440252,-0.7653108406151786,1.2560496248698636
795.64,0.05147530606415068,-0.6628941096089502,1.161196489100641
795.65,-0.012009647144563651,-0.509108412566116,1.0873346562194104
795.66,-0.12092500115409091,-0.3786444314955376,0.9179525995637781
795.67,-0.22991011743987663,-0.31669687010395486,0.6381459569108928
795.68,-0.387984174696353,-0.29494174479358465,0.5856396407983139
795.69,-0.4910550247145894,-0.2953900723305207,0.3516543554257248
795.7,-0.405762,-0.276855,0.0
795.71,-0.166016,-0.262207,-0.232422
795.72,0.001465,-0.20459,-0.150879
795.73,0.011719,-0.039551,0.166992
795.74,-0.157227,0.144043,0.365723
795.75,-0.361328,0.458008,0.48877
795.76,-0.552734,0.853516,0.91748
795.77,-0.785645,0.959473,1.038086
795.78,-0.88916,0.754883,0.82373
795.79,-0.880859,0.50293,1.018555
795.8,-0.836914,0.124023,1.36084
795.81,-0.856934,-0.176758,1.67334
795.82,-0.969238,-0.354492,1.865234
795.83,-0.828613,-0.34375,1.931641
795.84,-0.516113,-0.283203,1.895508
795.85,-0.26416,-0.41748,1.830078
795.86,-0.058594,-0.546875,1.71875
795.87,0.14209,-0.538574,1.596191
795.88,0.223145,-0.540527,1.287109
795.89,0.219727,-0.566406,1.043945
795.9,0.266602,-0.612793,0.951172
795.91,0.379395,-0.584473,0.917969
